Epoch: 1, Average Loss: 5.9963
Epoch: 2, Average Loss: 5.5024
Epoch: 3, Average Loss: 5.3342
Epoch: 4, Average Loss: 5.2311
Epoch: 5, Average Loss: 5.1598
Epoch: 6, Average Loss: 5.1083
Epoch: 7, Average Loss: 5.0686
Epoch: 8, Average Loss: 5.0377
Epoch: 9, Average Loss: 5.0128
Epoch: 10, Average Loss: 4.9917
