Epoch: 1, Average Loss: 2.3734
Epoch: 2, Average Loss: 2.1905
Epoch: 3, Average Loss: 2.1368
Epoch: 4, Average Loss: 2.1040
Epoch: 5, Average Loss: 2.0799
Epoch: 6, Average Loss: 2.0615
Epoch: 7, Average Loss: 2.0473
Epoch: 8, Average Loss: 2.0359
Epoch: 9, Average Loss: 2.0267
Epoch: 10, Average Loss: 2.0190
