Epoch: 1, Average Loss: 5.3671
Epoch: 2, Average Loss: 4.7962
Epoch: 3, Average Loss: 4.4976
Epoch: 4, Average Loss: 4.2424
Epoch: 5, Average Loss: 4.0242
Epoch: 6, Average Loss: 3.8390
Epoch: 7, Average Loss: 3.6882
Epoch: 8, Average Loss: 3.5723
Epoch: 9, Average Loss: 3.4829
Epoch: 10, Average Loss: 3.4131
